module,type,name,res_id,src,value
website_mail,view,website,website_mail.email_designer_snippets,Battery: 20 hours,
website_mail,view,website,website_mail.email_designer_snippets,Battery: 8 hours,
website_mail,view,website,website_mail.email_designer_snippets,Beginner,
website_mail,view,website,website_mail.email_designer_snippets,Big Message,
website_mail,view,website,website_mail.email_designer_snippets,Big Picture,
website_mail,view,website,website_mail.email_designer_snippets,Button,
website_mail,view,website,website_mail.email_designer_snippets,"Choose a vibrant image and write an inspiring paragraph
                                about it. It does not have to be long, but it should
                                reinforce your image.",
website_mail,view,website,website_mail.email_designer,Choose an Email Template,
website_mail,view,website,website_mail.email_designer_snippets,Comparisons,
website_mail,view,website,website_mail.email_designer_snippets,"Consider telling
                                    a great story that provides personality. Writing a story 
                                    with personality for potential clients will asist with 
                                    making a relationship connection. This shows up in small
                                    quirks like word choices or phrases. Write from your point 
                                    of view, not from someone else's experience.",
website_mail,view,website,website_mail.email_designer_snippets,Contact us,
website_mail,view,website,website_mail.email_designer,Design Your Email,
website_mail,model,"mail.group,name",website_mail.group_all_employees,Discussion Group,
website_mail,code,addons\website_mail\models\email_template.py,15,Edit Template,
website_mail,view,email.template,website_mail.email_template_form_inherit_website_link,Edit Template,
website_mail,view,website,website_mail.email_designer_snippets,Email Design,
website_mail,model,"ir.model,name",website_mail.model_email_template,Email Templates,
website_mail,model,"ir.model,name",website_mail.model_mail_thread,Email Thread,
website_mail,view,website,website_mail.email_designer_snippets,Enterprise package,
website_mail,view,website,website_mail.email_designer_snippets,Expert,
website_mail,view,website,website_mail.email_designer_snippets,Feature One,
website_mail,view,website,website_mail.email_designer_snippets,Feature Three,
website_mail,view,website,website_mail.email_designer_snippets,Feature Two,
website_mail,view,website,website_mail.email_designer_snippets,"Free shipping, satisfied or reimbursed.",
website_mail,view,website,website_mail.email_designer,From:,
website_mail,view,website,website_mail.email_designer_snippets,"Great stories are for everyone even when only written for
                                    just one person.",
website_mail,view,website,website_mail.email_designer_snippets,Great stories have personality.,
website_mail,view,website,website_mail.email_designer_snippets,"If you try to write with a wide general
                                    audience in mind, your story will ring false and be bland. 
                                    No one will be interested. Write for one person. If it’s genuine
                                    for the one, it’s genuine for the rest.",
website_mail,view,website,website_mail.email_designer_snippets,Image-Text,
website_mail,view,website,website_mail.email_designer_snippets,Limited support,
website_mail,model,"ir.model,name",website_mail.model_mail_message,Message,
website_mail,help,"mail.message,description",0,"Message description: either the subject, or the beginning of the body",
website_mail,view,website,website_mail.email_designer,New Template,
website_mail,view,website,website_mail.email_designer_snippets,No support,
website_mail,view,website,website_mail.email_designer_snippets,Order now,
website_mail,view,website,website_mail.email_designer_snippets,Our Offers,
website_mail,view,website,website_mail.email_designer_snippets,Professional,
website_mail,field,"mail.message,website_published",0,Published,
website_mail,view,website,website_mail.email_designer_snippets,Screen: 2.5 inch,
website_mail,view,website,website_mail.email_designer_snippets,Screen: 2.8 inch,
website_mail,view,website,website_mail.email_designer,Select,
website_mail,view,website,website_mail.email_designer_snippets,Sell Online. Easily.,
website_mail,view,website,website_mail.email_designer_snippets,Separator,
website_mail,view,website,website_mail.email_designer_snippets,"Start with the customer – find out what they want
                                                    and give it to them.",
website_mail,view,website,website_mail.email_designer_snippets,Starter Package,
website_mail,view,website,website_mail.email_designer,Subject:,
website_mail,view,website,website_mail.follow,Subscribe,
website_mail,view,website,website_mail.email_designer_snippets,Text Block,
website_mail,view,website,website_mail.email_designer_snippets,Text-Image,
website_mail,view,website,website_mail.follow,Thanks for your subscription!,
website_mail,code,addons\website_mail\models\mail_message.py,88,"The requested operation cannot be completed due to security restrictions. Please contact your system administrator.

(Document type: %s, Operation: %s)",
website_mail,view,website,website_mail.email_designer_snippets,The top of the top,
website_mail,view,website,website_mail.email_designer_snippets,Three Columns,
website_mail,view,website,website_mail.email_designer_snippets,Two Columns,
website_mail,view,website,website_mail.email_designer_snippets,Unlimited support,
website_mail,view,website,website_mail.follow,Unsubscribe,
website_mail,view,website,website_mail.email_designer_snippets,View Product,
website_mail,help,"mail.message,website_published",0,Visible on the website as a comment,
